classifier_variant,benchmark,family,arm,pair_id,item_id,model,target_act,target_source,predicted_act,act_match,response_sha256
char_svm,mathtutorbench_pedagogy,standard,pedagogy,321,pedagogy-321,qwen3.5-4b,probing,exact_human_lookup,telling,0,1dbc437cc10afea18940a7827d06a507b5e55923af6e358fecb53761d371d372
word_svm,mathtutorbench_pedagogy,standard,pedagogy,321,pedagogy-321,qwen3.5-4b,probing,exact_human_lookup,probing,1,1dbc437cc10afea18940a7827d06a507b5e55923af6e358fecb53761d371d372
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,321,pedagogy-321,qwen3.5-4b,probing,exact_human_lookup,telling,0,1dbc437cc10afea18940a7827d06a507b5e55923af6e358fecb53761d371d372
char_svm,mathtutorbench_pedagogy,standard,pedagogy,320,pedagogy-320,qwen3.5-4b,focus,exact_human_lookup,focus,1,5062b521678be06903162315e5fac92203a4072dd47e20138782e157bbab994a
word_svm,mathtutorbench_pedagogy,standard,pedagogy,320,pedagogy-320,qwen3.5-4b,focus,exact_human_lookup,probing,0,5062b521678be06903162315e5fac92203a4072dd47e20138782e157bbab994a
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,320,pedagogy-320,qwen3.5-4b,focus,exact_human_lookup,probing,0,5062b521678be06903162315e5fac92203a4072dd47e20138782e157bbab994a
char_svm,mathtutorbench_pedagogy,standard,pedagogy,286,pedagogy-286,qwen3.5-4b,probing,exact_human_lookup,generic,0,7710b1be0159ce86847ee607dcf353ce13fdd98175705c7622a5e046ae7cb725
word_svm,mathtutorbench_pedagogy,standard,pedagogy,286,pedagogy-286,qwen3.5-4b,probing,exact_human_lookup,generic,0,7710b1be0159ce86847ee607dcf353ce13fdd98175705c7622a5e046ae7cb725
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,286,pedagogy-286,qwen3.5-4b,probing,exact_human_lookup,generic,0,7710b1be0159ce86847ee607dcf353ce13fdd98175705c7622a5e046ae7cb725
char_svm,mathtutorbench_pedagogy,standard,pedagogy,344,pedagogy-344,qwen3.5-4b,probing,exact_human_lookup,focus,0,3b347d87dc4c32859c06f603ca2b0b913a752aabbb324006b9d31034d43420dd
word_svm,mathtutorbench_pedagogy,standard,pedagogy,344,pedagogy-344,qwen3.5-4b,probing,exact_human_lookup,probing,1,3b347d87dc4c32859c06f603ca2b0b913a752aabbb324006b9d31034d43420dd
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,344,pedagogy-344,qwen3.5-4b,probing,exact_human_lookup,probing,1,3b347d87dc4c32859c06f603ca2b0b913a752aabbb324006b9d31034d43420dd
char_svm,mathtutorbench_pedagogy,standard,pedagogy,327,pedagogy-327,qwen3.5-4b,probing,exact_human_lookup,probing,1,c26bce61508e958813b80664a55219f8e888c135da5bb0d61a91ab6fb017f9cd
word_svm,mathtutorbench_pedagogy,standard,pedagogy,327,pedagogy-327,qwen3.5-4b,probing,exact_human_lookup,probing,1,c26bce61508e958813b80664a55219f8e888c135da5bb0d61a91ab6fb017f9cd
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,327,pedagogy-327,qwen3.5-4b,probing,exact_human_lookup,probing,1,c26bce61508e958813b80664a55219f8e888c135da5bb0d61a91ab6fb017f9cd
char_svm,mathtutorbench_pedagogy,standard,pedagogy,316,pedagogy-316,qwen3.5-4b,focus,exact_human_lookup,focus,1,1ec69f1d9998b8d6da558bbad4b5d2e3500dcd16b6311831a3f402cdf5e2d21f
word_svm,mathtutorbench_pedagogy,standard,pedagogy,316,pedagogy-316,qwen3.5-4b,focus,exact_human_lookup,focus,1,1ec69f1d9998b8d6da558bbad4b5d2e3500dcd16b6311831a3f402cdf5e2d21f
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,316,pedagogy-316,qwen3.5-4b,focus,exact_human_lookup,focus,1,1ec69f1d9998b8d6da558bbad4b5d2e3500dcd16b6311831a3f402cdf5e2d21f
char_svm,mathtutorbench_pedagogy,standard,pedagogy,332,pedagogy-332,qwen3.5-4b,focus,exact_human_lookup,generic,0,74e7bacfced916775b54c714479f411812fd88c5d2916ebf958d39dd4f115f04
word_svm,mathtutorbench_pedagogy,standard,pedagogy,332,pedagogy-332,qwen3.5-4b,focus,exact_human_lookup,generic,0,74e7bacfced916775b54c714479f411812fd88c5d2916ebf958d39dd4f115f04
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,332,pedagogy-332,qwen3.5-4b,focus,exact_human_lookup,generic,0,74e7bacfced916775b54c714479f411812fd88c5d2916ebf958d39dd4f115f04
char_svm,mathtutorbench_pedagogy,standard,pedagogy,315,pedagogy-315,qwen3.5-4b,focus,exact_human_lookup,focus,1,939d85867ec5c5f7665bcfc47dac72a29155dcfb3fecaf7bd69547b747ba81ae
word_svm,mathtutorbench_pedagogy,standard,pedagogy,315,pedagogy-315,qwen3.5-4b,focus,exact_human_lookup,focus,1,939d85867ec5c5f7665bcfc47dac72a29155dcfb3fecaf7bd69547b747ba81ae
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,315,pedagogy-315,qwen3.5-4b,focus,exact_human_lookup,focus,1,939d85867ec5c5f7665bcfc47dac72a29155dcfb3fecaf7bd69547b747ba81ae
char_svm,mathtutorbench_pedagogy,standard,pedagogy,317,pedagogy-317,qwen3.5-4b,probing,exact_human_lookup,focus,0,674be406edbe67ee630352b6b109180f14bc960143823c063b4a38dfe8c611c9
word_svm,mathtutorbench_pedagogy,standard,pedagogy,317,pedagogy-317,qwen3.5-4b,probing,exact_human_lookup,focus,0,674be406edbe67ee630352b6b109180f14bc960143823c063b4a38dfe8c611c9
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,317,pedagogy-317,qwen3.5-4b,probing,exact_human_lookup,focus,0,674be406edbe67ee630352b6b109180f14bc960143823c063b4a38dfe8c611c9
char_svm,mathtutorbench_pedagogy,standard,pedagogy,329,pedagogy-329,qwen3.5-4b,focus,exact_human_lookup,focus,1,7bcdafbbf25a8b6f47131d6fdb73d5c4e89933e8cd302f79fe3ea4b4c6822377
word_svm,mathtutorbench_pedagogy,standard,pedagogy,329,pedagogy-329,qwen3.5-4b,focus,exact_human_lookup,focus,1,7bcdafbbf25a8b6f47131d6fdb73d5c4e89933e8cd302f79fe3ea4b4c6822377
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,329,pedagogy-329,qwen3.5-4b,focus,exact_human_lookup,focus,1,7bcdafbbf25a8b6f47131d6fdb73d5c4e89933e8cd302f79fe3ea4b4c6822377
char_svm,mathtutorbench_pedagogy,standard,pedagogy,328,pedagogy-328,qwen3.5-4b,probing,exact_human_lookup,probing,1,b2d922a6f863c04d2297a18d418553ddeff5d46217213e1cbd91e21a36caed04
word_svm,mathtutorbench_pedagogy,standard,pedagogy,328,pedagogy-328,qwen3.5-4b,probing,exact_human_lookup,probing,1,b2d922a6f863c04d2297a18d418553ddeff5d46217213e1cbd91e21a36caed04
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,328,pedagogy-328,qwen3.5-4b,probing,exact_human_lookup,focus,0,b2d922a6f863c04d2297a18d418553ddeff5d46217213e1cbd91e21a36caed04
char_svm,mathtutorbench_pedagogy,standard,pedagogy,349,pedagogy-349,qwen3.5-4b,probing,exact_human_lookup,probing,1,fedf0670468d05c3b9eebfa145fa7e3cda4534507b3a12c06a980df6a7499e50
word_svm,mathtutorbench_pedagogy,standard,pedagogy,349,pedagogy-349,qwen3.5-4b,probing,exact_human_lookup,probing,1,fedf0670468d05c3b9eebfa145fa7e3cda4534507b3a12c06a980df6a7499e50
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,349,pedagogy-349,qwen3.5-4b,probing,exact_human_lookup,probing,1,fedf0670468d05c3b9eebfa145fa7e3cda4534507b3a12c06a980df6a7499e50
char_svm,mathtutorbench_pedagogy,standard,pedagogy,323,pedagogy-323,qwen3.5-4b,generic,exact_human_lookup,generic,1,37c8172f6f5f3fa0968b5860ae576667bcbfc7c60253fdd7d3a9815f754e728c
word_svm,mathtutorbench_pedagogy,standard,pedagogy,323,pedagogy-323,qwen3.5-4b,generic,exact_human_lookup,focus,0,37c8172f6f5f3fa0968b5860ae576667bcbfc7c60253fdd7d3a9815f754e728c
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,323,pedagogy-323,qwen3.5-4b,generic,exact_human_lookup,focus,0,37c8172f6f5f3fa0968b5860ae576667bcbfc7c60253fdd7d3a9815f754e728c
char_svm,mathtutorbench_pedagogy,standard,pedagogy,346,pedagogy-346,qwen3.5-4b,focus,exact_human_lookup,focus,1,7caa825fbdc39d69ef20d48673d078f88324216c4a78c70df2e1eb54e0b7b859
word_svm,mathtutorbench_pedagogy,standard,pedagogy,346,pedagogy-346,qwen3.5-4b,focus,exact_human_lookup,focus,1,7caa825fbdc39d69ef20d48673d078f88324216c4a78c70df2e1eb54e0b7b859
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,346,pedagogy-346,qwen3.5-4b,focus,exact_human_lookup,focus,1,7caa825fbdc39d69ef20d48673d078f88324216c4a78c70df2e1eb54e0b7b859
char_svm,mathtutorbench_pedagogy,standard,pedagogy,342,pedagogy-342,qwen3.5-4b,focus,exact_human_lookup,probing,0,90afdb10ce21b224f26d133c65930d67e3d9996b4d36f61cb2c1950836244f83
word_svm,mathtutorbench_pedagogy,standard,pedagogy,342,pedagogy-342,qwen3.5-4b,focus,exact_human_lookup,focus,1,90afdb10ce21b224f26d133c65930d67e3d9996b4d36f61cb2c1950836244f83
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,342,pedagogy-342,qwen3.5-4b,focus,exact_human_lookup,focus,1,90afdb10ce21b224f26d133c65930d67e3d9996b4d36f61cb2c1950836244f83
char_svm,mathtutorbench_pedagogy,standard,pedagogy,312,pedagogy-312,qwen3.5-4b,probing,exact_human_lookup,focus,0,ab9eed8e1a3ecc3e5aaee692878553f4c94dee9d5e82f676a41c44b37902f00d
word_svm,mathtutorbench_pedagogy,standard,pedagogy,312,pedagogy-312,qwen3.5-4b,probing,exact_human_lookup,focus,0,ab9eed8e1a3ecc3e5aaee692878553f4c94dee9d5e82f676a41c44b37902f00d
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,312,pedagogy-312,qwen3.5-4b,probing,exact_human_lookup,focus,0,ab9eed8e1a3ecc3e5aaee692878553f4c94dee9d5e82f676a41c44b37902f00d
char_svm,mathtutorbench_pedagogy,standard,pedagogy,324,pedagogy-324,qwen3.5-4b,telling,exact_human_lookup,generic,0,edb15a8b166e23bf682532852eb67ead1261ae61e098534bc87862dc8c859c36
word_svm,mathtutorbench_pedagogy,standard,pedagogy,324,pedagogy-324,qwen3.5-4b,telling,exact_human_lookup,generic,0,edb15a8b166e23bf682532852eb67ead1261ae61e098534bc87862dc8c859c36
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,324,pedagogy-324,qwen3.5-4b,telling,exact_human_lookup,generic,0,edb15a8b166e23bf682532852eb67ead1261ae61e098534bc87862dc8c859c36
char_svm,mathtutorbench_pedagogy,standard,pedagogy,347,pedagogy-347,qwen3.5-4b,focus,exact_human_lookup,probing,0,cdcd47d0e21c67a85ff85a40bc903e1bd31952604b53f059cbaa84073492be1a
word_svm,mathtutorbench_pedagogy,standard,pedagogy,347,pedagogy-347,qwen3.5-4b,focus,exact_human_lookup,probing,0,cdcd47d0e21c67a85ff85a40bc903e1bd31952604b53f059cbaa84073492be1a
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,347,pedagogy-347,qwen3.5-4b,focus,exact_human_lookup,probing,0,cdcd47d0e21c67a85ff85a40bc903e1bd31952604b53f059cbaa84073492be1a
char_svm,mathtutorbench_pedagogy,standard,pedagogy,339,pedagogy-339,qwen3.5-4b,probing,exact_human_lookup,probing,1,2bb5ded153c85ae13bd050dc646067deae27907d105d2a43e2769b5585629062
word_svm,mathtutorbench_pedagogy,standard,pedagogy,339,pedagogy-339,qwen3.5-4b,probing,exact_human_lookup,focus,0,2bb5ded153c85ae13bd050dc646067deae27907d105d2a43e2769b5585629062
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,339,pedagogy-339,qwen3.5-4b,probing,exact_human_lookup,focus,0,2bb5ded153c85ae13bd050dc646067deae27907d105d2a43e2769b5585629062
char_svm,mathtutorbench_pedagogy,standard,pedagogy,340,pedagogy-340,qwen3.5-4b,focus,exact_human_lookup,focus,1,28444f3d759e2630a867a30f082b2030cd1b315572d09667f9c5560d6c68ecf6
word_svm,mathtutorbench_pedagogy,standard,pedagogy,340,pedagogy-340,qwen3.5-4b,focus,exact_human_lookup,focus,1,28444f3d759e2630a867a30f082b2030cd1b315572d09667f9c5560d6c68ecf6
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,340,pedagogy-340,qwen3.5-4b,focus,exact_human_lookup,focus,1,28444f3d759e2630a867a30f082b2030cd1b315572d09667f9c5560d6c68ecf6
char_svm,mathtutorbench_pedagogy,standard,pedagogy,368,pedagogy-368,qwen3.5-4b,probing,exact_human_lookup,probing,1,b3dac788d52767136e047efd94ec9eae1a5c5283b2a98592e4c6af0bfb4b4b29
word_svm,mathtutorbench_pedagogy,standard,pedagogy,368,pedagogy-368,qwen3.5-4b,probing,exact_human_lookup,focus,0,b3dac788d52767136e047efd94ec9eae1a5c5283b2a98592e4c6af0bfb4b4b29
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,368,pedagogy-368,qwen3.5-4b,probing,exact_human_lookup,focus,0,b3dac788d52767136e047efd94ec9eae1a5c5283b2a98592e4c6af0bfb4b4b29
char_svm,mathtutorbench_pedagogy,standard,pedagogy,345,pedagogy-345,qwen3.5-4b,focus,exact_human_lookup,probing,0,62d57d463e5edc263b0d7e9d4488019f694cb80ec2f416d546767d2b5ca881a0
word_svm,mathtutorbench_pedagogy,standard,pedagogy,345,pedagogy-345,qwen3.5-4b,focus,exact_human_lookup,probing,0,62d57d463e5edc263b0d7e9d4488019f694cb80ec2f416d546767d2b5ca881a0
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,345,pedagogy-345,qwen3.5-4b,focus,exact_human_lookup,probing,0,62d57d463e5edc263b0d7e9d4488019f694cb80ec2f416d546767d2b5ca881a0
char_svm,mathtutorbench_pedagogy,standard,pedagogy,318,pedagogy-318,qwen3.5-4b,focus,exact_human_lookup,focus,1,e8870dd60d92a29da58bbb941aee49ebd0df461ae20b68fde312019c0e7e7356
word_svm,mathtutorbench_pedagogy,standard,pedagogy,318,pedagogy-318,qwen3.5-4b,focus,exact_human_lookup,probing,0,e8870dd60d92a29da58bbb941aee49ebd0df461ae20b68fde312019c0e7e7356
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,318,pedagogy-318,qwen3.5-4b,focus,exact_human_lookup,probing,0,e8870dd60d92a29da58bbb941aee49ebd0df461ae20b68fde312019c0e7e7356
char_svm,mathtutorbench_pedagogy,standard,pedagogy,325,pedagogy-325,qwen3.5-4b,probing,exact_human_lookup,focus,0,8b0352642571da16ba6798b1d4124e228301c9624b41e6b405499370aea2d58a
word_svm,mathtutorbench_pedagogy,standard,pedagogy,325,pedagogy-325,qwen3.5-4b,probing,exact_human_lookup,probing,1,8b0352642571da16ba6798b1d4124e228301c9624b41e6b405499370aea2d58a
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,325,pedagogy-325,qwen3.5-4b,probing,exact_human_lookup,focus,0,8b0352642571da16ba6798b1d4124e228301c9624b41e6b405499370aea2d58a
char_svm,mathtutorbench_pedagogy,standard,pedagogy,326,pedagogy-326,qwen3.5-4b,focus,exact_human_lookup,telling,0,74e4fa3f80496d067695172cfa5193a1a875cdd3fe3e28915bd9730aea608b7c
word_svm,mathtutorbench_pedagogy,standard,pedagogy,326,pedagogy-326,qwen3.5-4b,focus,exact_human_lookup,telling,0,74e4fa3f80496d067695172cfa5193a1a875cdd3fe3e28915bd9730aea608b7c
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,326,pedagogy-326,qwen3.5-4b,focus,exact_human_lookup,telling,0,74e4fa3f80496d067695172cfa5193a1a875cdd3fe3e28915bd9730aea608b7c
char_svm,mathtutorbench_pedagogy,standard,pedagogy,314,pedagogy-314,qwen3.5-4b,probing,exact_human_lookup,probing,1,f469f290c8fbcab57f649a905e1ce0e3182fe7f74d4a18f3c21ef846fdc46799
word_svm,mathtutorbench_pedagogy,standard,pedagogy,314,pedagogy-314,qwen3.5-4b,probing,exact_human_lookup,probing,1,f469f290c8fbcab57f649a905e1ce0e3182fe7f74d4a18f3c21ef846fdc46799
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,314,pedagogy-314,qwen3.5-4b,probing,exact_human_lookup,probing,1,f469f290c8fbcab57f649a905e1ce0e3182fe7f74d4a18f3c21ef846fdc46799
char_svm,mathtutorbench_pedagogy,standard,pedagogy,360,pedagogy-360,qwen3.5-4b,focus,exact_human_lookup,telling,0,28e3708d5b0cd4134655cade3e5cf64145e691063bbaa7d7f8aad88f51c1b252
word_svm,mathtutorbench_pedagogy,standard,pedagogy,360,pedagogy-360,qwen3.5-4b,focus,exact_human_lookup,focus,1,28e3708d5b0cd4134655cade3e5cf64145e691063bbaa7d7f8aad88f51c1b252
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,360,pedagogy-360,qwen3.5-4b,focus,exact_human_lookup,focus,1,28e3708d5b0cd4134655cade3e5cf64145e691063bbaa7d7f8aad88f51c1b252
char_svm,mathtutorbench_pedagogy,standard,pedagogy,366,pedagogy-366,qwen3.5-4b,probing,exact_human_lookup,probing,1,cd736819c98928803b5b3f344cbabbf1a00d31997ecb39a4cad3c46ff0d354be
word_svm,mathtutorbench_pedagogy,standard,pedagogy,366,pedagogy-366,qwen3.5-4b,probing,exact_human_lookup,probing,1,cd736819c98928803b5b3f344cbabbf1a00d31997ecb39a4cad3c46ff0d354be
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,366,pedagogy-366,qwen3.5-4b,probing,exact_human_lookup,probing,1,cd736819c98928803b5b3f344cbabbf1a00d31997ecb39a4cad3c46ff0d354be
char_svm,mathtutorbench_pedagogy,standard,pedagogy,350,pedagogy-350,qwen3.5-4b,probing,exact_human_lookup,probing,1,d0a2a89b17d12ef505ca827f64e7761b169260a0621e8df0718c88c2aeaa0e4c
word_svm,mathtutorbench_pedagogy,standard,pedagogy,350,pedagogy-350,qwen3.5-4b,probing,exact_human_lookup,generic,0,d0a2a89b17d12ef505ca827f64e7761b169260a0621e8df0718c88c2aeaa0e4c
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,350,pedagogy-350,qwen3.5-4b,probing,exact_human_lookup,generic,0,d0a2a89b17d12ef505ca827f64e7761b169260a0621e8df0718c88c2aeaa0e4c
char_svm,mathtutorbench_pedagogy,standard,pedagogy,369,pedagogy-369,qwen3.5-4b,probing,exact_human_lookup,focus,0,ab397928a7667768cf25deb12071b168f1d56533898c710289b9a1aae3418a24
word_svm,mathtutorbench_pedagogy,standard,pedagogy,369,pedagogy-369,qwen3.5-4b,probing,exact_human_lookup,focus,0,ab397928a7667768cf25deb12071b168f1d56533898c710289b9a1aae3418a24
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,369,pedagogy-369,qwen3.5-4b,probing,exact_human_lookup,focus,0,ab397928a7667768cf25deb12071b168f1d56533898c710289b9a1aae3418a24
char_svm,mathtutorbench_pedagogy,standard,pedagogy,351,pedagogy-351,qwen3.5-4b,probing,exact_human_lookup,focus,0,1feaad7c75ecf110e0d510705e52a70629905eb3604a0f7c2da3299d1fcc4381
word_svm,mathtutorbench_pedagogy,standard,pedagogy,351,pedagogy-351,qwen3.5-4b,probing,exact_human_lookup,focus,0,1feaad7c75ecf110e0d510705e52a70629905eb3604a0f7c2da3299d1fcc4381
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,351,pedagogy-351,qwen3.5-4b,probing,exact_human_lookup,focus,0,1feaad7c75ecf110e0d510705e52a70629905eb3604a0f7c2da3299d1fcc4381
char_svm,mathtutorbench_pedagogy,standard,pedagogy,330,pedagogy-330,qwen3.5-4b,focus,exact_human_lookup,telling,0,a33da1e980b190ac66951957803b68ef4b4bd52294a1e9cc3ea9eeeb985a1171
word_svm,mathtutorbench_pedagogy,standard,pedagogy,330,pedagogy-330,qwen3.5-4b,focus,exact_human_lookup,probing,0,a33da1e980b190ac66951957803b68ef4b4bd52294a1e9cc3ea9eeeb985a1171
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,330,pedagogy-330,qwen3.5-4b,focus,exact_human_lookup,probing,0,a33da1e980b190ac66951957803b68ef4b4bd52294a1e9cc3ea9eeeb985a1171
char_svm,mathtutorbench_pedagogy,standard,pedagogy,337,pedagogy-337,qwen3.5-4b,focus,exact_human_lookup,focus,1,4f8944a911201868a4b544b1c6fd7fbba7e0d4aed982d74413eb701d2cba61c1
word_svm,mathtutorbench_pedagogy,standard,pedagogy,337,pedagogy-337,qwen3.5-4b,focus,exact_human_lookup,focus,1,4f8944a911201868a4b544b1c6fd7fbba7e0d4aed982d74413eb701d2cba61c1
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,337,pedagogy-337,qwen3.5-4b,focus,exact_human_lookup,focus,1,4f8944a911201868a4b544b1c6fd7fbba7e0d4aed982d74413eb701d2cba61c1
char_svm,mathtutorbench_pedagogy,standard,pedagogy,355,pedagogy-355,qwen3.5-4b,probing,exact_human_lookup,focus,0,a1553eaf1eaa0defc42fb679f5d34df5dfc5691bd98c8a0ffe1fcdf6d8e5bb94
word_svm,mathtutorbench_pedagogy,standard,pedagogy,355,pedagogy-355,qwen3.5-4b,probing,exact_human_lookup,focus,0,a1553eaf1eaa0defc42fb679f5d34df5dfc5691bd98c8a0ffe1fcdf6d8e5bb94
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,355,pedagogy-355,qwen3.5-4b,probing,exact_human_lookup,focus,0,a1553eaf1eaa0defc42fb679f5d34df5dfc5691bd98c8a0ffe1fcdf6d8e5bb94
char_svm,mathtutorbench_pedagogy,standard,pedagogy,341,pedagogy-341,qwen3.5-4b,probing,exact_human_lookup,focus,0,a5a1625df9562ea4cd85785676c1fd63603f0b6c7daba82cbeaf47132cc87014
word_svm,mathtutorbench_pedagogy,standard,pedagogy,341,pedagogy-341,qwen3.5-4b,probing,exact_human_lookup,focus,0,a5a1625df9562ea4cd85785676c1fd63603f0b6c7daba82cbeaf47132cc87014
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,341,pedagogy-341,qwen3.5-4b,probing,exact_human_lookup,focus,0,a5a1625df9562ea4cd85785676c1fd63603f0b6c7daba82cbeaf47132cc87014
char_svm,mathtutorbench_pedagogy,standard,pedagogy,334,pedagogy-334,qwen3.5-4b,focus,exact_human_lookup,focus,1,bab34bee72f4136c855b8a9f34cd590021a6bd6a54dc80e66dcf3c9722d6dc3c
word_svm,mathtutorbench_pedagogy,standard,pedagogy,334,pedagogy-334,qwen3.5-4b,focus,exact_human_lookup,probing,0,bab34bee72f4136c855b8a9f34cd590021a6bd6a54dc80e66dcf3c9722d6dc3c
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,334,pedagogy-334,qwen3.5-4b,focus,exact_human_lookup,probing,0,bab34bee72f4136c855b8a9f34cd590021a6bd6a54dc80e66dcf3c9722d6dc3c
char_svm,mathtutorbench_pedagogy,standard,pedagogy,356,pedagogy-356,qwen3.5-4b,probing,exact_human_lookup,focus,0,57e71d84938c1fc42e266733a735b5db3e83e314f341ae14b11eeb740af6b5f8
word_svm,mathtutorbench_pedagogy,standard,pedagogy,356,pedagogy-356,qwen3.5-4b,probing,exact_human_lookup,probing,1,57e71d84938c1fc42e266733a735b5db3e83e314f341ae14b11eeb740af6b5f8
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,356,pedagogy-356,qwen3.5-4b,probing,exact_human_lookup,probing,1,57e71d84938c1fc42e266733a735b5db3e83e314f341ae14b11eeb740af6b5f8
char_svm,mathtutorbench_pedagogy,standard,pedagogy,358,pedagogy-358,qwen3.5-4b,probing,exact_human_lookup,focus,0,ad8a5b1ac759ee21a59c100249bc3cf60c6906e38572870df155412a048a13d7
word_svm,mathtutorbench_pedagogy,standard,pedagogy,358,pedagogy-358,qwen3.5-4b,probing,exact_human_lookup,focus,0,ad8a5b1ac759ee21a59c100249bc3cf60c6906e38572870df155412a048a13d7
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,358,pedagogy-358,qwen3.5-4b,probing,exact_human_lookup,focus,0,ad8a5b1ac759ee21a59c100249bc3cf60c6906e38572870df155412a048a13d7
char_svm,mathtutorbench_pedagogy,standard,pedagogy,335,pedagogy-335,qwen3.5-4b,focus,exact_human_lookup,focus,1,24bf6c5d2403573b0dbdd90d3efa4ff81e4b8e2fcac936af083fdb1faf4076c2
word_svm,mathtutorbench_pedagogy,standard,pedagogy,335,pedagogy-335,qwen3.5-4b,focus,exact_human_lookup,generic,0,24bf6c5d2403573b0dbdd90d3efa4ff81e4b8e2fcac936af083fdb1faf4076c2
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,335,pedagogy-335,qwen3.5-4b,focus,exact_human_lookup,focus,1,24bf6c5d2403573b0dbdd90d3efa4ff81e4b8e2fcac936af083fdb1faf4076c2
char_svm,mathtutorbench_pedagogy,standard,pedagogy,336,pedagogy-336,qwen3.5-4b,focus,exact_human_lookup,focus,1,48e0c51d21caba77050f355cd10b70e846405a8b14d195b6d377f5440196123f
word_svm,mathtutorbench_pedagogy,standard,pedagogy,336,pedagogy-336,qwen3.5-4b,focus,exact_human_lookup,focus,1,48e0c51d21caba77050f355cd10b70e846405a8b14d195b6d377f5440196123f
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,336,pedagogy-336,qwen3.5-4b,focus,exact_human_lookup,focus,1,48e0c51d21caba77050f355cd10b70e846405a8b14d195b6d377f5440196123f
char_svm,mathtutorbench_pedagogy,standard,pedagogy,357,pedagogy-357,qwen3.5-4b,focus,exact_human_lookup,focus,1,734986345402d9deea550efb593d122290089b843bb3bde00adc31b53a181324
word_svm,mathtutorbench_pedagogy,standard,pedagogy,357,pedagogy-357,qwen3.5-4b,focus,exact_human_lookup,focus,1,734986345402d9deea550efb593d122290089b843bb3bde00adc31b53a181324
hybrid_svm,mathtutorbench_pedagogy,standard,pedagogy,357,pedagogy-357,qwen3.5-4b,focus,exact_human_lookup,focus,1,734986345402d9deea550efb593d122290089b843bb3bde00adc31b53a181324
