pair_id,delta,task,model,dimension
245,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
267,1.0,mathdial_standard,qwen3.5-4b,cognitive_load
314,1.0,mathdial_standard,qwen3.5-4b,cognitive_load
320,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
321,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
327,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
346,1.0,mathdial_standard,qwen3.5-4b,cognitive_load
353,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
354,-2.0,mathdial_standard,qwen3.5-4b,cognitive_load
362,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
369,-2.0,mathdial_standard,qwen3.5-4b,cognitive_load
385,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
390,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
399,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
400,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
409,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
41,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
436,1.0,mathdial_standard,qwen3.5-4b,cognitive_load
440,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
445,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
47,1.0,mathdial_standard,qwen3.5-4b,cognitive_load
481,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
49,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
490,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
500,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
531,-2.0,mathdial_standard,qwen3.5-4b,cognitive_load
539,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
545,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
569,-2.0,mathdial_standard,qwen3.5-4b,cognitive_load
572,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
612,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
622,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
638,-2.0,mathdial_standard,qwen3.5-4b,cognitive_load
641,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
643,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
655,2.0,mathdial_standard,qwen3.5-4b,cognitive_load
675,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
688,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
694,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
705,-1.0,mathdial_standard,qwen3.5-4b,cognitive_load
714,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
738,-2.0,mathdial_standard,qwen3.5-4b,cognitive_load
764,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
824,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
856,-2.0,mathdial_standard,qwen3.5-4b,cognitive_load
867,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
885,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
891,-2.0,mathdial_standard,qwen3.5-4b,cognitive_load
902,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
91,1.0,mathdial_standard,qwen3.5-4b,cognitive_load
92,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
926,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
927,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
960,0.0,mathdial_standard,qwen3.5-4b,cognitive_load
977,2.0,mathdial_standard,qwen3.5-4b,cognitive_load
985,-2.0,mathdial_standard,qwen3.5-4b,cognitive_load
10,-1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
1013,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
1041,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
1044,-1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
1052,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
1061,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
1063,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
1079,-2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
109,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
1092,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
1098,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
110,-1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
1111,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
112,-3.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
1149,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
124,2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
13,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
18,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
183,-2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
189,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
207,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
22,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
221,-2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
245,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
267,4.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
314,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
320,-1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
321,2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
327,-2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
346,2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
353,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
354,-1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
362,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
369,2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
385,-1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
390,-3.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
399,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
400,-2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
409,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
41,-1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
436,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
440,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
445,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
47,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
481,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
49,2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
490,-1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
500,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
531,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
539,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
545,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
569,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
572,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
612,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
622,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
638,-2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
641,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
643,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
655,-1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
675,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
688,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
694,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
705,-2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
714,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
738,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
764,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
824,-1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
856,-2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
867,2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
885,1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
891,-4.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
902,-1.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
91,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
92,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
926,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
927,-2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
960,0.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
977,2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
985,-2.0,mathdial_standard,qwen3.5-4b,diagnostic_specificity
10,1.0,mathdial_standard,qwen3.5-4b,elicitation
1013,2.0,mathdial_standard,qwen3.5-4b,elicitation
1041,3.0,mathdial_standard,qwen3.5-4b,elicitation
1044,0.0,mathdial_standard,qwen3.5-4b,elicitation
1052,4.0,mathdial_standard,qwen3.5-4b,elicitation
1061,0.0,mathdial_standard,qwen3.5-4b,elicitation
1063,1.0,mathdial_standard,qwen3.5-4b,elicitation
1079,4.0,mathdial_standard,qwen3.5-4b,elicitation
109,2.0,mathdial_standard,qwen3.5-4b,elicitation
1092,2.0,mathdial_standard,qwen3.5-4b,elicitation
1098,1.0,mathdial_standard,qwen3.5-4b,elicitation
110,1.0,mathdial_standard,qwen3.5-4b,elicitation
1111,3.0,mathdial_standard,qwen3.5-4b,elicitation
112,2.0,mathdial_standard,qwen3.5-4b,elicitation
1149,3.0,mathdial_standard,qwen3.5-4b,elicitation
124,2.0,mathdial_standard,qwen3.5-4b,elicitation
13,3.0,mathdial_standard,qwen3.5-4b,elicitation
18,3.0,mathdial_standard,qwen3.5-4b,elicitation
183,3.0,mathdial_standard,qwen3.5-4b,elicitation
189,1.0,mathdial_standard,qwen3.5-4b,elicitation
207,2.0,mathdial_standard,qwen3.5-4b,elicitation
22,0.0,mathdial_standard,qwen3.5-4b,elicitation
221,4.0,mathdial_standard,qwen3.5-4b,elicitation
245,4.0,mathdial_standard,qwen3.5-4b,elicitation
267,2.0,mathdial_standard,qwen3.5-4b,elicitation
314,1.0,mathdial_standard,qwen3.5-4b,elicitation
320,2.0,mathdial_standard,qwen3.5-4b,elicitation
321,2.0,mathdial_standard,qwen3.5-4b,elicitation
327,4.0,mathdial_standard,qwen3.5-4b,elicitation
346,3.0,mathdial_standard,qwen3.5-4b,elicitation
353,3.0,mathdial_standard,qwen3.5-4b,elicitation
354,4.0,mathdial_standard,qwen3.5-4b,elicitation
362,3.0,mathdial_standard,qwen3.5-4b,elicitation
369,2.0,mathdial_standard,qwen3.5-4b,elicitation
385,3.0,mathdial_standard,qwen3.5-4b,elicitation
390,-2.0,mathdial_standard,qwen3.5-4b,elicitation
399,3.0,mathdial_standard,qwen3.5-4b,elicitation
400,0.0,mathdial_standard,qwen3.5-4b,elicitation
409,4.0,mathdial_standard,qwen3.5-4b,elicitation
41,4.0,mathdial_standard,qwen3.5-4b,elicitation
436,3.0,mathdial_standard,qwen3.5-4b,elicitation
440,2.0,mathdial_standard,qwen3.5-4b,elicitation
445,2.0,mathdial_standard,qwen3.5-4b,elicitation
47,1.0,mathdial_standard,qwen3.5-4b,elicitation
481,0.0,mathdial_standard,qwen3.5-4b,elicitation
49,2.0,mathdial_standard,qwen3.5-4b,elicitation
490,4.0,mathdial_standard,qwen3.5-4b,elicitation
500,4.0,mathdial_standard,qwen3.5-4b,elicitation
531,4.0,mathdial_standard,qwen3.5-4b,elicitation
539,3.0,mathdial_standard,qwen3.5-4b,elicitation
545,2.0,mathdial_standard,qwen3.5-4b,elicitation
569,4.0,mathdial_standard,qwen3.5-4b,elicitation
572,0.0,mathdial_standard,qwen3.5-4b,elicitation
612,4.0,mathdial_standard,qwen3.5-4b,elicitation
622,4.0,mathdial_standard,qwen3.5-4b,elicitation
638,4.0,mathdial_standard,qwen3.5-4b,elicitation
641,2.0,mathdial_standard,qwen3.5-4b,elicitation
643,3.0,mathdial_standard,qwen3.5-4b,elicitation
655,3.0,mathdial_standard,qwen3.5-4b,elicitation
675,1.0,mathdial_standard,qwen3.5-4b,elicitation
688,2.0,mathdial_standard,qwen3.5-4b,elicitation
694,3.0,mathdial_standard,qwen3.5-4b,elicitation
705,3.0,mathdial_standard,qwen3.5-4b,elicitation
714,4.0,mathdial_standard,qwen3.5-4b,elicitation
738,4.0,mathdial_standard,qwen3.5-4b,elicitation
764,2.0,mathdial_standard,qwen3.5-4b,elicitation
824,3.0,mathdial_standard,qwen3.5-4b,elicitation
856,3.0,mathdial_standard,qwen3.5-4b,elicitation
867,2.0,mathdial_standard,qwen3.5-4b,elicitation
885,2.0,mathdial_standard,qwen3.5-4b,elicitation
891,0.0,mathdial_standard,qwen3.5-4b,elicitation
902,4.0,mathdial_standard,qwen3.5-4b,elicitation
91,2.0,mathdial_standard,qwen3.5-4b,elicitation
92,2.0,mathdial_standard,qwen3.5-4b,elicitation
926,2.0,mathdial_standard,qwen3.5-4b,elicitation
927,4.0,mathdial_standard,qwen3.5-4b,elicitation
960,4.0,mathdial_standard,qwen3.5-4b,elicitation
977,2.0,mathdial_standard,qwen3.5-4b,elicitation
985,4.0,mathdial_standard,qwen3.5-4b,elicitation
10,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
1013,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
1041,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
1044,-2.0,mathdial_standard,qwen3.5-4b,epistemic_caution
1052,2.0,mathdial_standard,qwen3.5-4b,epistemic_caution
1061,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
1063,-2.0,mathdial_standard,qwen3.5-4b,epistemic_caution
1079,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
109,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
1092,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
1098,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
110,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
1111,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
112,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
1149,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
124,-3.0,mathdial_standard,qwen3.5-4b,epistemic_caution
13,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
18,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
183,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
189,2.0,mathdial_standard,qwen3.5-4b,epistemic_caution
207,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
22,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
221,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
245,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
267,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
314,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
320,2.0,mathdial_standard,qwen3.5-4b,epistemic_caution
321,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
327,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
346,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
353,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
354,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
362,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
369,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
385,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
390,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
399,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
400,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
409,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
41,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
436,2.0,mathdial_standard,qwen3.5-4b,epistemic_caution
440,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
445,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
47,2.0,mathdial_standard,qwen3.5-4b,epistemic_caution
481,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
49,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
490,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
500,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
531,2.0,mathdial_standard,qwen3.5-4b,epistemic_caution
539,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
545,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
569,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
572,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
612,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
622,2.0,mathdial_standard,qwen3.5-4b,epistemic_caution
638,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
641,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
643,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
655,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
675,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
688,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
694,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
705,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
714,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
738,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
764,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
824,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
856,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
867,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
885,2.0,mathdial_standard,qwen3.5-4b,epistemic_caution
891,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
902,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
91,1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
92,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
926,-1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
927,-1.0,mathdial_standard,qwen3.5-4b,epistemic_caution
960,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
977,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
985,0.0,mathdial_standard,qwen3.5-4b,epistemic_caution
10,-1.0,mathdial_standard,qwen3.5-4b,help_directness
1013,0.0,mathdial_standard,qwen3.5-4b,help_directness
1041,0.0,mathdial_standard,qwen3.5-4b,help_directness
1044,0.0,mathdial_standard,qwen3.5-4b,help_directness
1052,-4.0,mathdial_standard,qwen3.5-4b,help_directness
1061,-1.0,mathdial_standard,qwen3.5-4b,help_directness
1063,0.0,mathdial_standard,qwen3.5-4b,help_directness
1079,-1.0,mathdial_standard,qwen3.5-4b,help_directness
109,-2.0,mathdial_standard,qwen3.5-4b,help_directness
1092,-1.0,mathdial_standard,qwen3.5-4b,help_directness
1098,1.0,mathdial_standard,qwen3.5-4b,help_directness
110,0.0,mathdial_standard,qwen3.5-4b,help_directness
1111,0.0,mathdial_standard,qwen3.5-4b,help_directness
112,-3.0,mathdial_standard,qwen3.5-4b,help_directness
1149,-2.0,mathdial_standard,qwen3.5-4b,help_directness
124,-2.0,mathdial_standard,qwen3.5-4b,help_directness
13,0.0,mathdial_standard,qwen3.5-4b,help_directness
18,0.0,mathdial_standard,qwen3.5-4b,help_directness
183,-2.0,mathdial_standard,qwen3.5-4b,help_directness
189,1.0,mathdial_standard,qwen3.5-4b,help_directness
207,-2.0,mathdial_standard,qwen3.5-4b,help_directness
22,0.0,mathdial_standard,qwen3.5-4b,help_directness
221,-1.0,mathdial_standard,qwen3.5-4b,help_directness
245,0.0,mathdial_standard,qwen3.5-4b,help_directness
267,2.0,mathdial_standard,qwen3.5-4b,help_directness
314,0.0,mathdial_standard,qwen3.5-4b,help_directness
320,-2.0,mathdial_standard,qwen3.5-4b,help_directness
321,-1.0,mathdial_standard,qwen3.5-4b,help_directness
327,-3.0,mathdial_standard,qwen3.5-4b,help_directness
346,-2.0,mathdial_standard,qwen3.5-4b,help_directness
353,-2.0,mathdial_standard,qwen3.5-4b,help_directness
354,-2.0,mathdial_standard,qwen3.5-4b,help_directness
362,-2.0,mathdial_standard,qwen3.5-4b,help_directness
369,0.0,mathdial_standard,qwen3.5-4b,help_directness
385,-2.0,mathdial_standard,qwen3.5-4b,help_directness
390,3.0,mathdial_standard,qwen3.5-4b,help_directness
399,-2.0,mathdial_standard,qwen3.5-4b,help_directness
400,0.0,mathdial_standard,qwen3.5-4b,help_directness
409,-2.0,mathdial_standard,qwen3.5-4b,help_directness
41,-2.0,mathdial_standard,qwen3.5-4b,help_directness
436,1.0,mathdial_standard,qwen3.5-4b,help_directness
440,-2.0,mathdial_standard,qwen3.5-4b,help_directness
445,-1.0,mathdial_standard,qwen3.5-4b,help_directness
47,-1.0,mathdial_standard,qwen3.5-4b,help_directness
481,0.0,mathdial_standard,qwen3.5-4b,help_directness
49,-2.0,mathdial_standard,qwen3.5-4b,help_directness
490,-1.0,mathdial_standard,qwen3.5-4b,help_directness
500,-3.0,mathdial_standard,qwen3.5-4b,help_directness
531,-1.0,mathdial_standard,qwen3.5-4b,help_directness
539,-1.0,mathdial_standard,qwen3.5-4b,help_directness
545,-1.0,mathdial_standard,qwen3.5-4b,help_directness
569,-3.0,mathdial_standard,qwen3.5-4b,help_directness
572,-1.0,mathdial_standard,qwen3.5-4b,help_directness
612,-2.0,mathdial_standard,qwen3.5-4b,help_directness
622,-1.0,mathdial_standard,qwen3.5-4b,help_directness
638,-3.0,mathdial_standard,qwen3.5-4b,help_directness
641,-2.0,mathdial_standard,qwen3.5-4b,help_directness
